h_tract,w_tract,commuters
42003451102,42003445500,48
42003457200,42003457200,48
42003465800,42003465600,48
42003468700,42003459201,48
42003473300,42003452000,48
42003473500,42003469000,48
42003473602,42003040200,48
42003474203,42003982200,48
42003480101,42003459201,48
42003488600,42003040900,48
42003489001,42003488600,48
42003490004,42003982200,48
42003520002,42003982200,48
42003523501,42003523501,48
42003526101,42003521500,48
42003526101,42003526201,48
42003526201,42003421100,48
42003526302,42003526201,48
42003562300,42003982200,48
42003563200,42003563200,48
42003401200,42003401100,47
42003401300,42003403500,47
42003402000,42003419000,47
42003407002,42003407001,47
42003407002,42003413500,47
42003413201,42003413201,47
42003413300,42003459201,47
42003413500,42003040200,47
42003414101,42003414200,47
42003418000,42003421100,47
42003429500,42003040200,47
42003430200,42003982200,47
42003431500,42003431500,47
42003435000,42003563800,47
42003453004,42003982200,47
42003459202,42003020100,47
42003462600,42003462600,47
42003464300,42003465600,47
42003473100,42003040200,47
42003473402,42003040200,47
42003480101,42003452000,47
42003488600,42003491200,47
42003489001,42003040200,47
42003489002,42003982200,47
42003495000,42003496102,47
42003500300,42003488600,47
42003507000,42003564400,47
42003509400,42003521301,47
42003521200,42003521302,47
42003521302,42003040200,47
42003521401,42003521200,47
42003521402,42003982200,47
42003552400,42003552400,47
42003563000,42003469000,47
42003564200,42003564200,47
42003130300,42003020100,46
42003141400,42003151700,46
42003191800,42003170200,46
42003192000,42003040200,46
42003202300,42003040200,46
42003404000,42003020100,46
42003412001,42003421100,46
42003412002,42003452000,46
42003413300,42003413500,46
42003413400,42003409000,46
42003413500,42003459201,46
42003415001,42003419000,46
42003429202,42003411000,46
42003429300,42003430200,46
42003429400,42003040200,46
42003429400,42003429201,46
42003429400,42003982200,46
42003451102,42003469000,46
42003452000,42003453003,46
42003456003,42003456004,46
42003474102,42003459201,46
42003474202,42003459201,46
42003480101,42003469000,46
42003487000,42003020100,46
42003490004,42003475301,46
42003503002,42003521200,46
42003503002,42003551300,46
42003510000,42003020100,46
42003523300,42003040200,46
42003523300,42003040900,46
42003523702,42003040200,46
42003080700,42003040200,45
42003101600,42003020100,45
42003151600,42003151700,45
42003151700,42003141300,45
42003170200,42003040200,45
42003191800,42003469000,45
42003290200,42003982200,45
42003290400,42003478100,45
42003407002,42003040900,45
42003407002,42003414102,45
42003412002,42003412001,45
42003414200,42003409000,45
42003426700,42003040200,45
42003429202,42003413500,45
42003429500,42003429500,45
42003447000,42003020100,45
42003450800,42003020100,45
42003451300,42003445500,45
42003460001,42003463900,45
42003462600,42003462100,45
42003462600,42003464400,45
42003468800,42003469000,45
42003475301,42003982200,45
42003475401,42003475401,45
42003476100,42003478100,45
42003477200,42003982200,45
42003480400,42003982200,45
42003488400,42003488500,45
42003491101,42003490003,45
42003504100,42003040900,45
42003523702,42003040900,45
42003523702,42003523501,45
42003523702,42003982200,45
42003526101,42003526302,45
42003551300,42003551300,45
42003051000,42003020100,44
42003070300,42003070300,44
42003110200,42003421100,44
42003141400,42003010300,44
42003401100,42003402000,44
42003401100,42003419000,44
42003413100,42003412001,44
42003413202,42003982200,44
42003415002,42003415002,44
42003421200,42003424000,44
42003427100,42003459201,44
42003429300,42003437000,44
42003430200,42003040200,44
42003445500,42003459201,44
42003448000,42003445500,44
42003457200,42003457100,44
42003458000,42003470600,44
42003465600,42003452000,44
42003470300,42003469000,44
42003473300,42003459201,44
42003473300,42003473500,44
42003474202,42003469000,44
42003477300,42003469000,44
42003477300,42003478200,44
42003478100,42003469000,44
42003478200,42003170200,44
42003480400,42003469000,44
42003489001,42003488300,44
42003489002,42003040200,44
42003489002,42003491101,44
42003490002,42003475301,44
42003496102,42003564500,44
42003521200,42003982200,44
42003521500,42003982200,44
42003523300,42003421100,44
42003526101,42003040900,44
42003526101,42003526202,44
42003526202,42003521301,44
42003526301,42003040900,44
42003564200,42003020100,44
42003030500,42003040200,43
42003140100,42003040200,43
42003160900,42003469000,43
42003202300,42003202300,43
42003290200,42003459201,43
42003290200,42003469000,43
42003401200,42003403500,43
42003402000,42003401100,43
42003408001,42003413500,43
42003408001,42003459201,43
42003409000,42003040900,43
42003412002,42003220600,43
42003413100,42003459201,43
42003414200,42003040900,43
42003426300,42003409000,43
42003427100,42003413500,43
42003427200,42003413500,43
42003429300,42003020300,43
42003429400,42003459201,43
42003430200,42003421100,43
42003431500,42003459201,43
42003451104,42003445500,43
42003453003,42003453003,43
42003455000,42003564000,43
42003456003,42003453004,43
42003457100,42003457100,43
42003468900,42003470300,43
42003471000,42003020100,43
42003475303,42003470300,43
42003475304,42003488300,43
42003476200,42003476200,43
42003478100,42003040900,43
42003480400,42003160900,43
42003488400,42003040900,43
42003488400,42003488400,43
42003489001,42003488500,43
42003489001,42003491200,43
42003490002,42003470300,43
42003496101,42003496101,43
42003500300,42003521200,43
42003508000,42003521200,43
42003521100,42003421100,43
42003521500,42003521302,43
42003521500,42003526202,43
42003523400,42003421100,43
42003523800,42003521200,43
42003525100,42003525200,43
42003561400,42003040900,43
42003563800,42003451300,43
42003564000,42003451105,43
42003020100,42003429400,42
42003080900,42003080900,42
42003101100,42003040200,42
42003110600,42003040200,42
42003130400,42003020100,42
42003192000,42003469000,42
42003202200,42003982200,42
42003407002,42003409000,42
42003408002,42003459201,42
42003409000,42003160900,42
42003409000,42003469000,42
42003411000,42003020300,42
42003411000,42003413500,42
42003412001,42003429400,42
42003413500,42003413300,42
42003413500,42003421100,42
42003415001,42003040200,42
42003426400,42003220600,42
42003426800,42003426400,42
42003427100,42003409000,42
42003427100,42003429100,42
42003427200,42003220600,42
42003429202,42003459201,42
42003429300,42003429100,42
42003429300,42003429201,42
42003429300,42003469000,42
42003429400,42003413300,42
42003451105,42003453004,42
42003459102,42003982200,42
42003459201,42003451105,42
42003459201,42003460002,42
42003460001,42003469000,42
42003472100,42003469000,42
42003475101,42003982200,42
42003475401,42003459201,42
42003476100,42003040900,42
42003478100,42003040200,42
42003478100,42003459201,42
42003488400,42003483800,42
42003490004,42003470300,42
42003496200,42003491200,42
42003500300,42003040200,42
42003504100,42003982200,42
42003515100,42003040900,42
42003523800,42003525300,42
42003525200,42003525300,42
42003526201,42003040200,42
42003551200,42003551900,42
42003560500,42003140100,42
42003563100,42003980600,42
42003060500,42003982200,41
42003151700,42003040900,41
42003160800,42003170200,41
42003191700,42003982200,41
42003202300,42003160900,41
42003240600,42003020300,41
42003281400,42003459201,41
42003281500,42003469000,41
42003290200,42003290200,41
42003290400,42003469000,41
42003407001,42003408002,41
42003407002,42003459201,41
42003413202,42003411000,41
42003413300,42003429201,41
42003413300,42003429400,41
42003413400,42003429400,41
42003426400,42003411000,41
42003427000,42003421100,41
42003427100,42003040900,41
42003429100,42003429100,41
42003429300,42003411000,41
42003429500,42003220600,41
42003430200,42003413500,41
42003431100,42003982200,41
42003435000,42003437000,41
42003451300,42003040200,41
42003451300,42003453004,41
42003456004,42003456003,41
42003456004,42003474202,41
42003460002,42003459102,41
42003463900,42003464400,41
42003465800,42003982200,41
42003468800,42003452000,41
42003469000,42003040900,41
42003469000,42003458000,41
42003470600,42003469000,41
42003473601,42003469000,41
42003473602,42003473200,41
42003474101,42003474101,41
42003474101,42003474202,41
42003475101,42003040200,41
42003475304,42003470300,41
42003475304,42003475101,41
42003475304,42003475200,41
42003477100,42003982200,41
42003480300,42003010300,41
42003484500,42003488300,41
42003484600,42003484600,41
42003484600,42003982200,41
42003485000,42003020100,41
42003488500,42003488600,41
42003490002,42003040200,41
42003490004,42003040200,41
42003490004,42003040900,41
42003492700,42003488600,41
42003492800,42003492800,41
42003495000,42003491200,41
42003499400,42003499400,41
42003504100,42003040200,41
42003520002,42003040200,41
42003526201,42003526202,41
42003561600,42003170200,41
42003562000,42003040200,41
42003562600,42003459201,41
42003562800,42003469000,41
42003563800,42003459201,41
42003060300,42003020300,40
42003110200,42003111500,40
42003151700,42003010300,40
42003160900,42003170200,40
42003170600,42003170200,40
42003191800,42003191800,40
42003192000,42003982200,40
42003202300,42003452000,40
42003401300,42003419000,40
42003407001,42003413500,40
42003408002,42003407002,40
42003409000,42003458000,40
42003412001,42003140100,40
42003417200,42003419000,40
42003426400,42003040900,40
42003429100,42003040200,40
42003429300,42003452000,40
42003429400,42003429500,40
42003429500,42003421100,40
42003431100,42003459201,40
42003450700,42003445500,40
42003451105,42003469000,40
42003451300,42003461000,40
42003457200,42003452000,40
42003459102,42003469000,40
42003460001,42003460001,40
42003465800,42003451300,40
42003468700,42003452000,40
42003468900,42003452000,40
42003470400,42003452000,40
42003471000,42003458000,40
42003472100,42003459201,40
42003472400,42003982200,40
42003473200,42003040200,40
42003473200,42003470300,40
42003473300,42003473200,40
42003473601,42003040200,40
42003473601,42003470300,40
42003474102,42003474202,40
42003474201,42003474202,40
42003474203,42003452000,40
42003475200,42003475101,40
42003475304,42003040200,40
42003475304,42003458000,40
42003475304,42003475102,40
42003477300,42003040900,40
42003478100,42003982200,40
42003478200,42003010300,40
42003480101,42003478200,40
42003480101,42003982200,40
42003484300,42003982200,40
42003484500,42003070900,40
42003484500,42003482500,40
42003484500,42003491200,40
42003488200,42003488200,40
42003488400,42003488600,40
42003488400,42003521200,40
42003496200,42003550900,40
42003504100,42003521301,40
42003515401,42003140100,40
42003516200,42003040200,40
42003516200,42003140100,40
42003523501,42003421100,40
42003523502,42003020100,40
42003523600,42003521301,40
42003523800,42003523800,40
42003524000,42003421100,40
42003525300,42003421100,40
42003551200,42003551200,40
42003563800,42003452000,40
42003564000,42003470300,40
42003050900,42003020100,39
42003101800,42003421100,39
42003110200,42003120800,39
42003140600,42003010300,39
42003141000,42003982200,39
42003170600,42003982200,39
42003191400,42003459201,39
42003191700,42003459201,39
42003191800,42003458000,39
42003240600,42003040200,39
42003401300,42003401200,39
42003402000,42003401200,39
42003407002,42003414101,39
42003408002,42003040900,39
42003409000,42003070900,39
42003411000,42003160900,39
42003411000,42003421100,39
42003413100,42003451300,39
42003413400,42003421100,39
42003414101,42003020300,39
42003414101,42003459201,39
42003414200,42003414102,39
42003421200,42003421200,39
42003426300,42003980600,39
42003426400,42003413500,39
42003426700,42003421100,39
42003429300,42003413300,39
42003429300,42003429500,39
42003437000,42003220600,39
42003437000,42003409000,39
42003452000,42003460002,39
42003453004,42003421100,39
42003457200,42003456003,39
42003459201,42003040200,39
42003460001,42003040200,39
42003462600,42003452000,39
42003464300,42003452000,39
42003464300,42003469000,39
42003470502,42003452000,39
42003473601,42003459201,39
42003474202,42003451300,39
42003474202,42003474102,39
42003475101,42003452000,39
42003475301,42003459201,39
42003475402,42003470300,39
42003475402,42003475402,39
42003477100,42003477100,39
42003477300,42003421100,39
42003480400,42003478100,39
42003481000,42003040200,39
42003484500,42003160900,39
42003488300,42003040200,39
42003489001,42003982200,39
42003489002,42003469000,39
42003492700,42003020100,39
42003513800,42003513800,39
42003515100,42003982200,39
42003515300,42003040200,39
42003521401,42003421100,39
42003523200,42003523200,39
42003523701,42003040900,39
42003523701,42003521200,39
42003524000,42003525300,39
42003526101,42003523702,39
42003526301,42003521500,39
42003526301,42003982200,39
42003560600,42003020100,39
42003563100,42003563100,39
42003563100,42003982200,39
42003563900,42003521200,39
42003040500,42003982200,38
42003140200,42003140100,38
42003140500,42003040200,38
42003170200,42003452000,38
42003220600,42003220600,38
42003240600,42003982200,38
42003271500,42003982200,38
42003406000,42003403500,38
42003407001,42003459201,38
42003408002,42003429400,38
42003409000,42003140100,38
42003409000,42003408002,38
42003411000,42003010300,38
42003412001,42003562700,38
42003412002,42003413500,38
42003412002,42003459201,38
42003413202,42003412001,38
42003413500,42003429201,38
42003418000,42003419000,38
42003422000,42003220600,38
42003426400,42003409000,38
42003435000,42003459201,38
42003450800,42003451300,38
